Pos	ID	Allele	NB	codon_start	codon_end	NB_coverage
14	s26183-26281	HLA-A01:01	0	15	23	1
15	s26183-26281	HLA-A01:01	1	16	24	1
16	s26183-26281	HLA-A01:01	0	17	25	1
17	s26183-26281	HLA-A01:01	4	18	26	5
18	s26183-26281	HLA-A01:01	0	19	27	5
19	s26183-26281	HLA-A01:01	1	20	28	6
20	s26183-26281	HLA-A01:01	0	21	29	6
21	s26183-26281	HLA-A01:01	0	22	30	6
22	s26183-26281	HLA-A01:01	0	23	31	6
23	s26183-26281	HLA-A01:01	0	24	32	6
0	s26693-26872	HLA-A01:01	1	1	9	1
1	s26693-26872	HLA-A01:01	0	2	10	1
2	s26693-26872	HLA-A01:01	0	3	11	1
3	s26693-26872	HLA-A01:01	0	4	12	1
4	s26693-26872	HLA-A01:01	0	5	13	1
5	s26693-26872	HLA-A01:01	2	6	14	3
6	s26693-26872	HLA-A01:01	0	7	15	3
7	s26693-26872	HLA-A01:01	0	8	16	3
8	s26693-26872	HLA-A01:01	0	9	17	3
9	s26693-26872	HLA-A01:01	0	10	18	2
10	s26693-26872	HLA-A01:01	0	11	19	2
11	s26693-26872	HLA-A01:01	0	12	20	2
12	s26693-26872	HLA-A01:01	0	13	21	2
13	s26693-26872	HLA-A01:01	1	14	22	3
14	s26693-26872	HLA-A01:01	0	15	23	1
15	s26693-26872	HLA-A01:01	0	16	24	1
16	s26693-26872	HLA-A01:01	1	17	25	2
17	s26693-26872	HLA-A01:01	0	18	26	2
18	s26693-26872	HLA-A01:01	0	19	27	2
19	s26693-26872	HLA-A01:01	1	20	28	3
20	s26693-26872	HLA-A01:01	1	21	29	4
21	s26693-26872	HLA-A01:01	0	22	30	4
22	s26693-26872	HLA-A01:01	0	23	31	3
23	s26693-26872	HLA-A01:01	0	24	32	3
24	s26693-26872	HLA-A01:01	2	25	33	5
25	s26693-26872	HLA-A01:01	0	26	34	4
26	s26693-26872	HLA-A01:01	0	27	35	4
27	s26693-26872	HLA-A01:01	0	28	36	4
28	s26693-26872	HLA-A01:01	0	29	37	3
29	s26693-26872	HLA-A01:01	0	30	38	2
30	s26693-26872	HLA-A01:01	2	31	39	4
31	s26693-26872	HLA-A01:01	2	32	40	6
32	s26693-26872	HLA-A01:01	0	33	41	6
33	s26693-26872	HLA-A01:01	1	34	42	5
34	s26693-26872	HLA-A01:01	2	35	43	7
35	s26693-26872	HLA-A01:01	0	36	44	7
36	s26693-26872	HLA-A01:01	1	37	45	8
37	s26693-26872	HLA-A01:01	2	38	46	10
38	s26693-26872	HLA-A01:01	0	39	47	10
39	s26693-26872	HLA-A01:01	0	40	48	8
40	s26693-26872	HLA-A01:01	1	41	49	7
41	s26693-26872	HLA-A01:01	0	42	50	7
42	s26693-26872	HLA-A01:01	4	43	51	10
43	s26693-26872	HLA-A01:01	1	44	52	9
44	s26693-26872	HLA-A01:01	1	45	53	10
45	s26693-26872	HLA-A01:01	0	46	54	9
46	s26693-26872	HLA-A01:01	0	47	55	7
47	s26693-26872	HLA-A01:01	0	48	56	7
48	s26693-26872	HLA-A01:01	0	49	57	7
49	s26693-26872	HLA-A01:01	0	50	58	6
50	s26693-26872	HLA-A01:01	0	51	59	6
0	s594-686	HLA-A01:01	1	1	9	1
1	s594-686	HLA-A01:01	1	2	10	2
2	s594-686	HLA-A01:01	1	3	11	3
3	s594-686	HLA-A01:01	1	4	12	4
4	s594-686	HLA-A01:01	4	5	13	8
5	s594-686	HLA-A01:01	1	6	14	9
6	s594-686	HLA-A01:01	2	7	15	11
7	s594-686	HLA-A01:01	1	8	16	12
8	s594-686	HLA-A01:01	0	9	17	12
9	s594-686	HLA-A01:01	2	10	18	13
10	s594-686	HLA-A01:01	1	11	19	13
11	s594-686	HLA-A01:01	1	12	20	13
12	s594-686	HLA-A01:01	0	13	21	12
13	s594-686	HLA-A01:01	3	14	22	11
14	s594-686	HLA-A01:01	0	15	23	10
15	s594-686	HLA-A01:01	0	16	24	8
16	s594-686	HLA-A01:01	1	17	25	8
17	s594-686	HLA-A01:01	0	18	26	8
18	s594-686	HLA-A01:01	0	19	27	6
19	s594-686	HLA-A01:01	1	20	28	6
20	s594-686	HLA-A01:01	0	21	29	5
21	s594-686	HLA-A01:01	4	22	30	9
0	s726-881	HLA-A01:01	0	1	9	0
1	s726-881	HLA-A01:01	2	2	10	2
2	s726-881	HLA-A01:01	0	3	11	2
3	s726-881	HLA-A01:01	0	4	12	2
4	s726-881	HLA-A01:01	0	5	13	2
5	s726-881	HLA-A01:01	0	6	14	2
6	s726-881	HLA-A01:01	0	7	15	2
7	s726-881	HLA-A01:01	0	8	16	2
8	s726-881	HLA-A01:01	0	9	17	2
9	s726-881	HLA-A01:01	0	10	18	2
10	s726-881	HLA-A01:01	0	11	19	0
11	s726-881	HLA-A01:01	0	12	20	0
12	s726-881	HLA-A01:01	0	13	21	0
13	s726-881	HLA-A01:01	0	14	22	0
14	s726-881	HLA-A01:01	0	15	23	0
15	s726-881	HLA-A01:01	2	16	24	2
16	s726-881	HLA-A01:01	0	17	25	2
17	s726-881	HLA-A01:01	0	18	26	2
18	s726-881	HLA-A01:01	0	19	27	2
19	s726-881	HLA-A01:01	0	20	28	2
20	s726-881	HLA-A01:01	0	21	29	2
21	s726-881	HLA-A01:01	1	22	30	3
22	s726-881	HLA-A01:01	0	23	31	3
23	s726-881	HLA-A01:01	2	24	32	5
24	s726-881	HLA-A01:01	0	25	33	3
25	s726-881	HLA-A01:01	0	26	34	3
26	s726-881	HLA-A01:01	0	27	35	3
27	s726-881	HLA-A01:01	0	28	36	3
28	s726-881	HLA-A01:01	0	29	37	3
29	s726-881	HLA-A01:01	6	30	38	9
30	s726-881	HLA-A01:01	1	31	39	9
31	s726-881	HLA-A01:01	5	32	40	14
32	s726-881	HLA-A01:01	1	33	41	13
33	s726-881	HLA-A01:01	0	34	42	13
34	s726-881	HLA-A01:01	0	35	43	13
35	s726-881	HLA-A01:01	2	36	44	15
36	s726-881	HLA-A01:01	1	37	45	16
37	s726-881	HLA-A01:01	0	38	46	16
38	s726-881	HLA-A01:01	2	39	47	12
39	s726-881	HLA-A01:01	5	40	48	16
40	s726-881	HLA-A01:01	1	41	49	12
41	s726-881	HLA-A01:01	0	42	50	11
42	s726-881	HLA-A01:01	2	43	51	13
0	s966-1097	HLA-A01:01	1	1	9	1
1	s966-1097	HLA-A01:01	0	2	10	1
2	s966-1097	HLA-A01:01	0	3	11	1
3	s966-1097	HLA-A01:01	1	4	12	2
4	s966-1097	HLA-A01:01	1	5	13	3
5	s966-1097	HLA-A01:01	0	6	14	3
6	s966-1097	HLA-A01:01	0	7	15	3
7	s966-1097	HLA-A01:01	2	8	16	5
8	s966-1097	HLA-A01:01	0	9	17	5
9	s966-1097	HLA-A01:01	0	10	18	4
10	s966-1097	HLA-A01:01	0	11	19	4
11	s966-1097	HLA-A01:01	0	12	20	4
12	s966-1097	HLA-A01:01	1	13	21	4
13	s966-1097	HLA-A01:01	5	14	22	8
14	s966-1097	HLA-A01:01	1	15	23	9
15	s966-1097	HLA-A01:01	0	16	24	9
16	s966-1097	HLA-A01:01	0	17	25	7
17	s966-1097	HLA-A01:01	1	18	26	8
18	s966-1097	HLA-A01:01	0	19	27	8
19	s966-1097	HLA-A01:01	0	20	28	8
20	s966-1097	HLA-A01:01	0	21	29	8
21	s966-1097	HLA-A01:01	0	22	30	7
22	s966-1097	HLA-A01:01	0	23	31	2
23	s966-1097	HLA-A01:01	0	24	32	1
24	s966-1097	HLA-A01:01	0	25	33	1
25	s966-1097	HLA-A01:01	6	26	34	7
26	s966-1097	HLA-A01:01	0	27	35	6
27	s966-1097	HLA-A01:01	0	28	36	6
28	s966-1097	HLA-A01:01	0	29	37	6
29	s966-1097	HLA-A01:01	0	30	38	6
30	s966-1097	HLA-A01:01	1	31	39	7
31	s966-1097	HLA-A01:01	0	32	40	7
32	s966-1097	HLA-A01:01	3	33	41	10
33	s966-1097	HLA-A01:01	2	34	42	12
34	s966-1097	HLA-A01:01	0	35	43	6
0	s1605-1739	HLA-A01:01	1	1	9	1
1	s1605-1739	HLA-A01:01	1	2	10	2
2	s1605-1739	HLA-A01:01	0	3	11	2
3	s1605-1739	HLA-A01:01	1	4	12	3
4	s1605-1739	HLA-A01:01	0	5	13	3
5	s1605-1739	HLA-A01:01	0	6	14	3
6	s1605-1739	HLA-A01:01	1	7	15	4
7	s1605-1739	HLA-A01:01	1	8	16	5
8	s1605-1739	HLA-A01:01	1	9	17	6
9	s1605-1739	HLA-A01:01	1	10	18	6
10	s1605-1739	HLA-A01:01	0	11	19	5
11	s1605-1739	HLA-A01:01	1	12	20	6
12	s1605-1739	HLA-A01:01	1	13	21	6
13	s1605-1739	HLA-A01:01	0	14	22	6
14	s1605-1739	HLA-A01:01	0	15	23	6
15	s1605-1739	HLA-A01:01	1	16	24	6
16	s1605-1739	HLA-A01:01	1	17	25	6
17	s1605-1739	HLA-A01:01	0	18	26	5
18	s1605-1739	HLA-A01:01	0	19	27	4
19	s1605-1739	HLA-A01:01	0	20	28	4
20	s1605-1739	HLA-A01:01	1	21	29	4
21	s1605-1739	HLA-A01:01	4	22	30	7
22	s1605-1739	HLA-A01:01	3	23	31	10
23	s1605-1739	HLA-A01:01	0	24	32	10
24	s1605-1739	HLA-A01:01	2	25	33	11
25	s1605-1739	HLA-A01:01	3	26	34	13
26	s1605-1739	HLA-A01:01	3	27	35	16
27	s1605-1739	HLA-A01:01	1	28	36	17
28	s1605-1739	HLA-A01:01	0	29	37	17
29	s1605-1739	HLA-A01:01	0	30	38	16
30	s1605-1739	HLA-A01:01	1	31	39	13
31	s1605-1739	HLA-A01:01	4	32	40	14
32	s1605-1739	HLA-A01:01	1	33	41	15
33	s1605-1739	HLA-A01:01	2	34	42	15
34	s1605-1739	HLA-A01:01	1	35	43	13
35	s1605-1739	HLA-A01:01	2	36	44	12
0	s1866-1967	HLA-A01:01	1	1	9	1
1	s1866-1967	HLA-A01:01	4	2	10	5
2	s1866-1967	HLA-A01:01	0	3	11	5
3	s1866-1967	HLA-A01:01	0	4	12	5
4	s1866-1967	HLA-A01:01	0	5	13	5
5	s1866-1967	HLA-A01:01	2	6	14	7
6	s1866-1967	HLA-A01:01	0	7	15	7
7	s1866-1967	HLA-A01:01	0	8	16	7
8	s1866-1967	HLA-A01:01	1	9	17	8
9	s1866-1967	HLA-A01:01	2	10	18	9
10	s1866-1967	HLA-A01:01	1	11	19	6
11	s1866-1967	HLA-A01:01	1	12	20	7
12	s1866-1967	HLA-A01:01	1	13	21	8
13	s1866-1967	HLA-A01:01	0	14	22	8
14	s1866-1967	HLA-A01:01	0	15	23	6
15	s1866-1967	HLA-A01:01	0	16	24	6
16	s1866-1967	HLA-A01:01	0	17	25	6
17	s1866-1967	HLA-A01:01	0	18	26	5
18	s1866-1967	HLA-A01:01	1	19	27	4
19	s1866-1967	HLA-A01:01	2	20	28	5
20	s1866-1967	HLA-A01:01	0	21	29	4
21	s1866-1967	HLA-A01:01	0	22	30	3
22	s1866-1967	HLA-A01:01	1	23	31	4
23	s1866-1967	HLA-A01:01	0	24	32	4
24	s1866-1967	HLA-A01:01	1	25	33	5
0	s2958-3206	HLA-A01:01	0	1	9	0
1	s2958-3206	HLA-A01:01	1	2	10	1
2	s2958-3206	HLA-A01:01	1	3	11	2
3	s2958-3206	HLA-A01:01	1	4	12	3
4	s2958-3206	HLA-A01:01	0	5	13	3
5	s2958-3206	HLA-A01:01	1	6	14	4
6	s2958-3206	HLA-A01:01	2	7	15	6
7	s2958-3206	HLA-A01:01	0	8	16	6
8	s2958-3206	HLA-A01:01	1	9	17	7
9	s2958-3206	HLA-A01:01	0	10	18	7
10	s2958-3206	HLA-A01:01	2	11	19	8
11	s2958-3206	HLA-A01:01	1	12	20	8
12	s2958-3206	HLA-A01:01	0	13	21	7
13	s2958-3206	HLA-A01:01	0	14	22	7
14	s2958-3206	HLA-A01:01	0	15	23	6
15	s2958-3206	HLA-A01:01	1	16	24	5
16	s2958-3206	HLA-A01:01	0	17	25	5
17	s2958-3206	HLA-A01:01	1	18	26	5
18	s2958-3206	HLA-A01:01	0	19	27	5
19	s2958-3206	HLA-A01:01	1	20	28	4
20	s2958-3206	HLA-A01:01	0	21	29	3
21	s2958-3206	HLA-A01:01	0	22	30	3
22	s2958-3206	HLA-A01:01	1	23	31	4
23	s2958-3206	HLA-A01:01	0	24	32	4
24	s2958-3206	HLA-A01:01	0	25	33	3
25	s2958-3206	HLA-A01:01	0	26	34	3
26	s2958-3206	HLA-A01:01	1	27	35	3
27	s2958-3206	HLA-A01:01	1	28	36	4
28	s2958-3206	HLA-A01:01	0	29	37	3
29	s2958-3206	HLA-A01:01	1	30	38	4
30	s2958-3206	HLA-A01:01	3	31	39	7
31	s2958-3206	HLA-A01:01	1	32	40	7
32	s2958-3206	HLA-A01:01	0	33	41	7
33	s2958-3206	HLA-A01:01	0	34	42	7
34	s2958-3206	HLA-A01:01	0	35	43	7
35	s2958-3206	HLA-A01:01	2	36	44	8
36	s2958-3206	HLA-A01:01	0	37	45	7
37	s2958-3206	HLA-A01:01	0	38	46	7
38	s2958-3206	HLA-A01:01	0	39	47	6
39	s2958-3206	HLA-A01:01	0	40	48	3
40	s2958-3206	HLA-A01:01	0	41	49	2
41	s2958-3206	HLA-A01:01	1	42	50	3
42	s2958-3206	HLA-A01:01	0	43	51	3
43	s2958-3206	HLA-A01:01	2	44	52	5
44	s2958-3206	HLA-A01:01	1	45	53	4
45	s2958-3206	HLA-A01:01	4	46	54	8
46	s2958-3206	HLA-A01:01	1	47	55	9
47	s2958-3206	HLA-A01:01	0	48	56	9
48	s2958-3206	HLA-A01:01	0	49	57	9
49	s2958-3206	HLA-A01:01	0	50	58	9
50	s2958-3206	HLA-A01:01	1	51	59	9
51	s2958-3206	HLA-A01:01	1	52	60	10
52	s2958-3206	HLA-A01:01	0	53	61	8
53	s2958-3206	HLA-A01:01	1	54	62	8
54	s2958-3206	HLA-A01:01	2	55	63	6
55	s2958-3206	HLA-A01:01	0	56	64	5
56	s2958-3206	HLA-A01:01	0	57	65	5
57	s2958-3206	HLA-A01:01	0	58	66	5
58	s2958-3206	HLA-A01:01	0	59	67	5
59	s2958-3206	HLA-A01:01	1	60	68	5
60	s2958-3206	HLA-A01:01	1	61	69	5
61	s2958-3206	HLA-A01:01	1	62	70	6
62	s2958-3206	HLA-A01:01	0	63	71	5
63	s2958-3206	HLA-A01:01	3	64	72	6
64	s2958-3206	HLA-A01:01	0	65	73	6
65	s2958-3206	HLA-A01:01	1	66	74	7
66	s2958-3206	HLA-A01:01	0	67	75	7
67	s2958-3206	HLA-A01:01	1	68	76	8
68	s2958-3206	HLA-A01:01	0	69	77	7
69	s2958-3206	HLA-A01:01	1	70	78	7
70	s2958-3206	HLA-A01:01	0	71	79	6
71	s2958-3206	HLA-A01:01	0	72	80	6
72	s2958-3206	HLA-A01:01	1	73	81	4
73	s2958-3206	HLA-A01:01	0	74	82	4
0	s3207-3302	HLA-A01:01	2	1	9	2
1	s3207-3302	HLA-A01:01	0	2	10	2
2	s3207-3302	HLA-A01:01	1	3	11	3
3	s3207-3302	HLA-A01:01	0	4	12	3
4	s3207-3302	HLA-A01:01	0	5	13	3
5	s3207-3302	HLA-A01:01	1	6	14	4
6	s3207-3302	HLA-A01:01	0	7	15	4
7	s3207-3302	HLA-A01:01	0	8	16	4
8	s3207-3302	HLA-A01:01	0	9	17	4
9	s3207-3302	HLA-A01:01	0	10	18	2
10	s3207-3302	HLA-A01:01	0	11	19	2
11	s3207-3302	HLA-A01:01	0	12	20	1
12	s3207-3302	HLA-A01:01	2	13	21	3
13	s3207-3302	HLA-A01:01	1	14	22	4
14	s3207-3302	HLA-A01:01	1	15	23	4
15	s3207-3302	HLA-A01:01	0	16	24	4
16	s3207-3302	HLA-A01:01	1	17	25	5
17	s3207-3302	HLA-A01:01	3	18	26	8
18	s3207-3302	HLA-A01:01	1	19	27	9
19	s3207-3302	HLA-A01:01	2	20	28	11
20	s3207-3302	HLA-A01:01	0	21	29	11
21	s3207-3302	HLA-A01:01	2	22	30	11
22	s3207-3302	HLA-A01:01	0	23	31	10
0	s25195-25287	HLA-A01:01	5	1	9	5
1	s25195-25287	HLA-A01:01	2	2	10	7
2	s25195-25287	HLA-A01:01	0	3	11	7
3	s25195-25287	HLA-A01:01	2	4	12	9
4	s25195-25287	HLA-A01:01	2	5	13	11
5	s25195-25287	HLA-A01:01	0	6	14	11
6	s25195-25287	HLA-A01:01	1	7	15	12
7	s25195-25287	HLA-A01:01	0	8	16	12
8	s25195-25287	HLA-A01:01	0	9	17	12
9	s25195-25287	HLA-A01:01	0	10	18	7
10	s25195-25287	HLA-A01:01	0	11	19	5
11	s25195-25287	HLA-A01:01	0	12	20	5
12	s25195-25287	HLA-A01:01	0	13	21	3
13	s25195-25287	HLA-A01:01	0	14	22	1
14	s25195-25287	HLA-A01:01	0	15	23	1
15	s25195-25287	HLA-A01:01	1	16	24	1
16	s25195-25287	HLA-A01:01	0	17	25	1
17	s25195-25287	HLA-A01:01	1	18	26	2
18	s25195-25287	HLA-A01:01	0	19	27	2
19	s25195-25287	HLA-A01:01	0	20	28	2
20	s25195-25287	HLA-A01:01	1	21	29	3
21	s25195-25287	HLA-A01:01	1	22	30	4
0	s3612-3752	HLA-A01:01	1	1	9	1
1	s3612-3752	HLA-A01:01	1	2	10	2
2	s3612-3752	HLA-A01:01	0	3	11	2
3	s3612-3752	HLA-A01:01	0	4	12	2
4	s3612-3752	HLA-A01:01	2	5	13	4
5	s3612-3752	HLA-A01:01	0	6	14	4
6	s3612-3752	HLA-A01:01	2	7	15	6
7	s3612-3752	HLA-A01:01	1	8	16	7
8	s3612-3752	HLA-A01:01	1	9	17	8
9	s3612-3752	HLA-A01:01	0	10	18	7
10	s3612-3752	HLA-A01:01	1	11	19	7
11	s3612-3752	HLA-A01:01	1	12	20	8
12	s3612-3752	HLA-A01:01	1	13	21	9
13	s3612-3752	HLA-A01:01	1	14	22	8
14	s3612-3752	HLA-A01:01	1	15	23	9
15	s3612-3752	HLA-A01:01	2	16	24	9
16	s3612-3752	HLA-A01:01	0	17	25	8
17	s3612-3752	HLA-A01:01	1	18	26	8
18	s3612-3752	HLA-A01:01	1	19	27	9
19	s3612-3752	HLA-A01:01	0	20	28	8
20	s3612-3752	HLA-A01:01	1	21	29	8
21	s3612-3752	HLA-A01:01	1	22	30	8
22	s3612-3752	HLA-A01:01	0	23	31	7
23	s3612-3752	HLA-A01:01	0	24	32	6
24	s3612-3752	HLA-A01:01	3	25	33	7
25	s3612-3752	HLA-A01:01	0	26	34	7
26	s3612-3752	HLA-A01:01	0	27	35	6
27	s3612-3752	HLA-A01:01	3	28	36	8
28	s3612-3752	HLA-A01:01	2	29	37	10
29	s3612-3752	HLA-A01:01	2	30	38	11
30	s3612-3752	HLA-A01:01	1	31	39	11
31	s3612-3752	HLA-A01:01	1	32	40	12
32	s3612-3752	HLA-A01:01	1	33	41	13
33	s3612-3752	HLA-A01:01	0	34	42	10
34	s3612-3752	HLA-A01:01	1	35	43	11
35	s3612-3752	HLA-A01:01	1	36	44	12
36	s3612-3752	HLA-A01:01	1	37	45	10
37	s3612-3752	HLA-A01:01	2	38	46	10
0	s3948-4103	HLA-A01:01	3	1	9	3
1	s3948-4103	HLA-A01:01	1	2	10	4
2	s3948-4103	HLA-A01:01	1	3	11	5
3	s3948-4103	HLA-A01:01	0	4	12	5
4	s3948-4103	HLA-A01:01	0	5	13	5
5	s3948-4103	HLA-A01:01	0	6	14	5
6	s3948-4103	HLA-A01:01	1	7	15	6
7	s3948-4103	HLA-A01:01	1	8	16	7
8	s3948-4103	HLA-A01:01	0	9	17	7
9	s3948-4103	HLA-A01:01	1	10	18	5
10	s3948-4103	HLA-A01:01	0	11	19	4
11	s3948-4103	HLA-A01:01	0	12	20	3
12	s3948-4103	HLA-A01:01	0	13	21	3
13	s3948-4103	HLA-A01:01	0	14	22	3
14	s3948-4103	HLA-A01:01	0	15	23	3
15	s3948-4103	HLA-A01:01	0	16	24	2
16	s3948-4103	HLA-A01:01	0	17	25	1
17	s3948-4103	HLA-A01:01	0	18	26	1
18	s3948-4103	HLA-A01:01	1	19	27	1
19	s3948-4103	HLA-A01:01	3	20	28	4
20	s3948-4103	HLA-A01:01	1	21	29	5
21	s3948-4103	HLA-A01:01	4	22	30	9
22	s3948-4103	HLA-A01:01	0	23	31	9
23	s3948-4103	HLA-A01:01	1	24	32	10
24	s3948-4103	HLA-A01:01	0	25	33	10
25	s3948-4103	HLA-A01:01	0	26	34	10
26	s3948-4103	HLA-A01:01	1	27	35	11
27	s3948-4103	HLA-A01:01	2	28	36	12
28	s3948-4103	HLA-A01:01	1	29	37	10
29	s3948-4103	HLA-A01:01	0	30	38	9
30	s3948-4103	HLA-A01:01	1	31	39	6
31	s3948-4103	HLA-A01:01	3	32	40	9
32	s3948-4103	HLA-A01:01	0	33	41	8
33	s3948-4103	HLA-A01:01	3	34	42	11
34	s3948-4103	HLA-A01:01	1	35	43	12
35	s3948-4103	HLA-A01:01	3	36	44	14
36	s3948-4103	HLA-A01:01	1	37	45	13
37	s3948-4103	HLA-A01:01	0	38	46	12
38	s3948-4103	HLA-A01:01	1	39	47	13
39	s3948-4103	HLA-A01:01	0	40	48	12
40	s3948-4103	HLA-A01:01	0	41	49	9
41	s3948-4103	HLA-A01:01	3	42	50	12
42	s3948-4103	HLA-A01:01	0	43	51	9
0	s4707-4835	HLA-A01:01	2	1	9	2
1	s4707-4835	HLA-A01:01	2	2	10	4
2	s4707-4835	HLA-A01:01	2	3	11	6
3	s4707-4835	HLA-A01:01	2	4	12	8
4	s4707-4835	HLA-A01:01	1	5	13	9
5	s4707-4835	HLA-A01:01	0	6	14	9
6	s4707-4835	HLA-A01:01	1	7	15	10
7	s4707-4835	HLA-A01:01	0	8	16	10
8	s4707-4835	HLA-A01:01	1	9	17	11
9	s4707-4835	HLA-A01:01	1	10	18	10
10	s4707-4835	HLA-A01:01	0	11	19	8
11	s4707-4835	HLA-A01:01	2	12	20	8
12	s4707-4835	HLA-A01:01	1	13	21	7
13	s4707-4835	HLA-A01:01	1	14	22	7
14	s4707-4835	HLA-A01:01	0	15	23	7
15	s4707-4835	HLA-A01:01	0	16	24	6
16	s4707-4835	HLA-A01:01	0	17	25	6
17	s4707-4835	HLA-A01:01	0	18	26	5
18	s4707-4835	HLA-A01:01	1	19	27	5
19	s4707-4835	HLA-A01:01	2	20	28	7
20	s4707-4835	HLA-A01:01	2	21	29	7
21	s4707-4835	HLA-A01:01	0	22	30	6
22	s4707-4835	HLA-A01:01	2	23	31	7
23	s4707-4835	HLA-A01:01	0	24	32	7
24	s4707-4835	HLA-A01:01	1	25	33	8
25	s4707-4835	HLA-A01:01	0	26	34	8
26	s4707-4835	HLA-A01:01	0	27	35	8
27	s4707-4835	HLA-A01:01	1	28	36	8
28	s4707-4835	HLA-A01:01	2	29	37	8
29	s4707-4835	HLA-A01:01	0	30	38	6
30	s4707-4835	HLA-A01:01	0	31	39	6
31	s4707-4835	HLA-A01:01	0	32	40	4
32	s4707-4835	HLA-A01:01	0	33	41	4
33	s4707-4835	HLA-A01:01	0	34	42	3
0	s5103-5216	HLA-A01:01	2	1	9	2
1	s5103-5216	HLA-A01:01	1	2	10	3
2	s5103-5216	HLA-A01:01	1	3	11	4
3	s5103-5216	HLA-A01:01	1	4	12	5
4	s5103-5216	HLA-A01:01	0	5	13	5
5	s5103-5216	HLA-A01:01	4	6	14	9
6	s5103-5216	HLA-A01:01	0	7	15	9
7	s5103-5216	HLA-A01:01	1	8	16	10
8	s5103-5216	HLA-A01:01	5	9	17	15
9	s5103-5216	HLA-A01:01	1	10	18	14
10	s5103-5216	HLA-A01:01	3	11	19	16
11	s5103-5216	HLA-A01:01	2	12	20	17
12	s5103-5216	HLA-A01:01	0	13	21	16
13	s5103-5216	HLA-A01:01	0	14	22	16
14	s5103-5216	HLA-A01:01	0	15	23	12
15	s5103-5216	HLA-A01:01	0	16	24	12
16	s5103-5216	HLA-A01:01	0	17	25	11
17	s5103-5216	HLA-A01:01	3	18	26	9
18	s5103-5216	HLA-A01:01	1	19	27	9
19	s5103-5216	HLA-A01:01	1	20	28	7
20	s5103-5216	HLA-A01:01	0	21	29	5
21	s5103-5216	HLA-A01:01	4	22	30	9
22	s5103-5216	HLA-A01:01	1	23	31	10
23	s5103-5216	HLA-A01:01	1	24	32	11
24	s5103-5216	HLA-A01:01	0	25	33	11
25	s5103-5216	HLA-A01:01	0	26	34	11
26	s5103-5216	HLA-A01:01	0	27	35	8
27	s5103-5216	HLA-A01:01	0	28	36	7
28	s5103-5216	HLA-A01:01	0	29	37	6
0	s5919-6089	HLA-A01:01	0	1	9	0
1	s5919-6089	HLA-A01:01	2	2	10	2
2	s5919-6089	HLA-A01:01	0	3	11	2
3	s5919-6089	HLA-A01:01	2	4	12	4
4	s5919-6089	HLA-A01:01	0	5	13	4
5	s5919-6089	HLA-A01:01	1	6	14	5
6	s5919-6089	HLA-A01:01	0	7	15	5
7	s5919-6089	HLA-A01:01	1	8	16	6
8	s5919-6089	HLA-A01:01	1	9	17	7
9	s5919-6089	HLA-A01:01	1	10	18	8
10	s5919-6089	HLA-A01:01	0	11	19	6
11	s5919-6089	HLA-A01:01	0	12	20	6
12	s5919-6089	HLA-A01:01	1	13	21	5
13	s5919-6089	HLA-A01:01	1	14	22	6
14	s5919-6089	HLA-A01:01	0	15	23	5
15	s5919-6089	HLA-A01:01	0	16	24	5
16	s5919-6089	HLA-A01:01	0	17	25	4
17	s5919-6089	HLA-A01:01	0	18	26	3
18	s5919-6089	HLA-A01:01	0	19	27	2
19	s5919-6089	HLA-A01:01	1	20	28	3
20	s5919-6089	HLA-A01:01	0	21	29	3
21	s5919-6089	HLA-A01:01	1	22	30	3
22	s5919-6089	HLA-A01:01	2	23	31	4
23	s5919-6089	HLA-A01:01	0	24	32	4
24	s5919-6089	HLA-A01:01	0	25	33	4
25	s5919-6089	HLA-A01:01	0	26	34	4
26	s5919-6089	HLA-A01:01	0	27	35	4
27	s5919-6089	HLA-A01:01	0	28	36	4
28	s5919-6089	HLA-A01:01	0	29	37	3
29	s5919-6089	HLA-A01:01	0	30	38	3
30	s5919-6089	HLA-A01:01	0	31	39	2
31	s5919-6089	HLA-A01:01	0	32	40	0
32	s5919-6089	HLA-A01:01	0	33	41	0
33	s5919-6089	HLA-A01:01	1	34	42	1
34	s5919-6089	HLA-A01:01	0	35	43	1
35	s5919-6089	HLA-A01:01	3	36	44	4
36	s5919-6089	HLA-A01:01	0	37	45	4
37	s5919-6089	HLA-A01:01	4	38	46	8
38	s5919-6089	HLA-A01:01	4	39	47	12
39	s5919-6089	HLA-A01:01	1	40	48	13
40	s5919-6089	HLA-A01:01	1	41	49	14
41	s5919-6089	HLA-A01:01	0	42	50	14
42	s5919-6089	HLA-A01:01	0	43	51	13
43	s5919-6089	HLA-A01:01	0	44	52	13
44	s5919-6089	HLA-A01:01	1	45	53	11
45	s5919-6089	HLA-A01:01	1	46	54	12
46	s5919-6089	HLA-A01:01	3	47	55	11
47	s5919-6089	HLA-A01:01	1	48	56	8
0	s6156-6350	HLA-A01:01	2	1	9	2
1	s6156-6350	HLA-A01:01	0	2	10	2
2	s6156-6350	HLA-A01:01	0	3	11	2
3	s6156-6350	HLA-A01:01	0	4	12	2
4	s6156-6350	HLA-A01:01	0	5	13	2
5	s6156-6350	HLA-A01:01	0	6	14	2
6	s6156-6350	HLA-A01:01	6	7	15	8
7	s6156-6350	HLA-A01:01	0	8	16	8
8	s6156-6350	HLA-A01:01	0	9	17	8
9	s6156-6350	HLA-A01:01	1	10	18	7
